"year","mean","location","age"
1955,0.024548483083451,"Rwanda","Neonatal"
1956,0.290912220470407,"Rwanda","Under 5"
1956,0.0489077907272408,"Rwanda","Neonatal"
1956,0.0241184090127622,"Rwanda","Neonatal"
1957,0.283262696030187,"Rwanda","Under 5"
1957,0.0477941755618058,"Rwanda","Neonatal"
1957,0.0234578971700057,"Rwanda","Neonatal"
1958,0.276435942487766,"Rwanda","Under 5"
1958,0.04686610029348,"Rwanda","Neonatal"
1958,0.0228823336549405,"Rwanda","Neonatal"
1959,0.269167356269634,"Rwanda","Under 5"
1959,0.0458169665921201,"Rwanda","Neonatal"
1959,0.0223297403573766,"Rwanda","Neonatal"
1960,0.261743945246891,"Rwanda","Under 5"
1960,0.0445896188915035,"Rwanda","Neonatal"
1960,0.0217700717592672,"Rwanda","Neonatal"
1961,0.256610036758364,"Rwanda","Under 5"
1961,0.0437456313642418,"Rwanda","Neonatal"
1961,0.0213657236919478,"Rwanda","Neonatal"
1962,0.251487422855703,"Rwanda","Under 5"
1962,0.0429225408550515,"Rwanda","Neonatal"
1962,0.020922951567872,"Rwanda","Neonatal"
1963,0.247967581451623,"Rwanda","Under 5"
1963,0.0423875650265969,"Rwanda","Neonatal"
1963,0.0205763629053704,"Rwanda","Neonatal"
1964,0.245763033019037,"Rwanda","Under 5"
1964,0.0420990522695976,"Rwanda","Neonatal"
1964,0.0203657558516082,"Rwanda","Neonatal"
1965,0.243905761883753,"Rwanda","Under 5"
1965,0.0418939226471717,"Rwanda","Neonatal"
1965,0.0202038858195352,"Rwanda","Neonatal"
1966,0.242133531506107,"Rwanda","Under 5"
1966,0.0416822254696865,"Rwanda","Neonatal"
1966,0.0200577129428502,"Rwanda","Neonatal"
1967,0.239913947117944,"Rwanda","Under 5"
1967,0.0414057107581074,"Rwanda","Neonatal"
1967,0.0198497241052933,"Rwanda","Neonatal"
1968,0.237660442259449,"Rwanda","Under 5"
1968,0.0411399578130526,"Rwanda","Neonatal"
1968,0.0196676701343166,"Rwanda","Neonatal"
1969,0.235753730168881,"Rwanda","Under 5"
1969,0.0408881961704994,"Rwanda","Neonatal"
1969,0.0195592933563716,"Rwanda","Neonatal"
1970,0.233690622358394,"Rwanda","Under 5"
1970,0.0405323334101925,"Rwanda","Neonatal"
1970,0.0194633943574687,"Rwanda","Neonatal"
1971,0.232141051313877,"Rwanda","Under 5"
1971,0.0402864785511865,"Rwanda","Neonatal"
1971,0.0193659387465558,"Rwanda","Neonatal"
1972,0.23045276929127,"Rwanda","Under 5"
1972,0.0400450677763455,"Rwanda","Neonatal"
1972,0.0192500152250346,"Rwanda","Neonatal"
1973,0.228486068553916,"Rwanda","Under 5"
1973,0.039730014466985,"Rwanda","Neonatal"
1973,0.0190984613301783,"Rwanda","Neonatal"
1974,0.226632841763576,"Rwanda","Under 5"
1974,0.0394707940654296,"Rwanda","Neonatal"
1974,0.0189707717586245,"Rwanda","Neonatal"
1975,0.224708912493246,"Rwanda","Under 5"
1975,0.0392685191600814,"Rwanda","Neonatal"
1975,0.0188461164796331,"Rwanda","Neonatal"
1976,0.220836928483567,"Rwanda","Under 5"
1976,0.0387638502557887,"Rwanda","Neonatal"
1976,0.0185243927145066,"Rwanda","Neonatal"
1977,0.216191362634467,"Rwanda","Under 5"
1977,0.0381397207679574,"Rwanda","Neonatal"
1977,0.0181623367622002,"Rwanda","Neonatal"
1978,0.211975699754866,"Rwanda","Under 5"
1978,0.0375110186767281,"Rwanda","Neonatal"
1978,0.0178530048544167,"Rwanda","Neonatal"
1979,0.205620168593111,"Rwanda","Under 5"
1979,0.0366485994303207,"Rwanda","Neonatal"
1979,0.0173891669300791,"Rwanda","Neonatal"
1980,0.198067049408264,"Rwanda","Under 5"
1980,0.0356021226534119,"Rwanda","Neonatal"
1980,0.0169079803913162,"Rwanda","Neonatal"
1981,0.189933679874797,"Rwanda","Under 5"
1981,0.03435753990657,"Rwanda","Neonatal"
1981,0.0164343002953101,"Rwanda","Neonatal"
1982,0.18267956157056,"Rwanda","Under 5"
1982,0.033259184234874,"Rwanda","Neonatal"
1982,0.0160363605238299,"Rwanda","Neonatal"
1983,0.176290537654177,"Rwanda","Under 5"
1983,0.0322687814143826,"Rwanda","Neonatal"
1983,0.0156861814326036,"Rwanda","Neonatal"
1984,0.17119185718708,"Rwanda","Under 5"
1984,0.0313892768487566,"Rwanda","Neonatal"
1984,0.0153449435748991,"Rwanda","Neonatal"
1985,0.167357642109885,"Rwanda","Under 5"
1985,0.0306070460018848,"Rwanda","Neonatal"
1985,0.0150054276758255,"Rwanda","Neonatal"
1986,0.164019956402474,"Rwanda","Under 5"
1986,0.0298496272392881,"Rwanda","Neonatal"
1986,0.0146671341632669,"Rwanda","Neonatal"
1987,0.161204606216108,"Rwanda","Under 5"
1987,0.0291022215417877,"Rwanda","Neonatal"
1987,0.0143256022290564,"Rwanda","Neonatal"
1988,0.159838064220903,"Rwanda","Under 5"
1988,0.0284525650703354,"Rwanda","Neonatal"
1988,0.0140941332543045,"Rwanda","Neonatal"
1989,0.160496676588699,"Rwanda","Under 5"
1989,0.028016367263646,"Rwanda","Neonatal"
1989,0.0139583482073418,"Rwanda","Neonatal"
1990,0.162951293604199,"Rwanda","Under 5"
1990,0.0277743054165187,"Rwanda","Neonatal"
1990,0.01397811066347,"Rwanda","Neonatal"
1991,0.164096758776033,"Rwanda","Under 5"
1991,0.0273703370529525,"Rwanda","Neonatal"
1991,0.0138901796419983,"Rwanda","Neonatal"
1992,0.165558545746658,"Rwanda","Under 5"
1992,0.0269472175601637,"Rwanda","Neonatal"
1992,0.0137707743952754,"Rwanda","Neonatal"
1993,0.16669417458952,"Rwanda","Under 5"
1993,0.0266380860076712,"Rwanda","Neonatal"
1993,0.0137481836366395,"Rwanda","Neonatal"
1994,0.517852125009157,"Rwanda","Under 5"
1994,0.0338024375773991,"Rwanda","Neonatal"
1994,0.0216053045950144,"Rwanda","Neonatal"
1995,0.174464161491765,"Rwanda","Under 5"
1995,0.0266842190237282,"Rwanda","Neonatal"
1995,0.0137959452815581,"Rwanda","Neonatal"
1996,0.169818352716588,"Rwanda","Under 5"
1996,0.0260708197462483,"Rwanda","Neonatal"
1996,0.0133484288459925,"Rwanda","Neonatal"
1997,0.169952474571251,"Rwanda","Under 5"
1997,0.0257537915696675,"Rwanda","Neonatal"
1997,0.0130715499949298,"Rwanda","Neonatal"
1998,0.163552835295069,"Rwanda","Under 5"
1998,0.0249496199205271,"Rwanda","Neonatal"
1998,0.0125115765019583,"Rwanda","Neonatal"
1999,0.156135399096711,"Rwanda","Under 5"
1999,0.0240381296414189,"Rwanda","Neonatal"
1999,0.0118771627570779,"Rwanda","Neonatal"
2000,0.149700570031986,"Rwanda","Under 5"
2000,0.0232341556041358,"Rwanda","Neonatal"
2000,0.0112815589839685,"Rwanda","Neonatal"
2001,0.141156130733302,"Rwanda","Under 5"
2001,0.0223811140609535,"Rwanda","Neonatal"
2001,0.0106165751386379,"Rwanda","Neonatal"
2002,0.131097454770293,"Rwanda","Under 5"
2002,0.0213784241415416,"Rwanda","Neonatal"
2002,0.00992402617609257,"Rwanda","Neonatal"
2003,0.120835624808726,"Rwanda","Under 5"
2003,0.0204971478879093,"Rwanda","Neonatal"
2003,0.00928176017050457,"Rwanda","Neonatal"
2004,0.110357736941173,"Rwanda","Under 5"
2004,0.0195770954034482,"Rwanda","Neonatal"
2004,0.00866392777262794,"Rwanda","Neonatal"
2005,0.100493930233072,"Rwanda","Under 5"
2005,0.0186494395398911,"Rwanda","Neonatal"
2005,0.00806250900073163,"Rwanda","Neonatal"
2006,0.0913362623359277,"Rwanda","Under 5"
2006,0.0177061027872712,"Rwanda","Neonatal"
2006,0.00750403894604548,"Rwanda","Neonatal"
2007,0.0835134196702154,"Rwanda","Under 5"
2007,0.0169292289802528,"Rwanda","Neonatal"
2007,0.00703290345048966,"Rwanda","Neonatal"
2008,0.07638769620242,"Rwanda","Under 5"
2008,0.0162717301367314,"Rwanda","Neonatal"
2008,0.00657276550791541,"Rwanda","Neonatal"
2009,0.069960064742275,"Rwanda","Under 5"
2009,0.0155925057005303,"Rwanda","Neonatal"
2009,0.00611992774251234,"Rwanda","Neonatal"
2010,0.0646475498383147,"Rwanda","Under 5"
2010,0.0150370390105506,"Rwanda","Neonatal"
2010,0.0057513353369353,"Rwanda","Neonatal"
2011,0.0600388465328576,"Rwanda","Under 5"
2011,0.0144841948461955,"Rwanda","Neonatal"
2011,0.00542002220595999,"Rwanda","Neonatal"
2012,0.056362922377173,"Rwanda","Under 5"
2012,0.0140512579578988,"Rwanda","Neonatal"
2012,0.00513867736848535,"Rwanda","Neonatal"
2013,0.0523650474903281,"Rwanda","Under 5"
2013,0.0134315718802118,"Rwanda","Neonatal"
2013,0.00481458888350957,"Rwanda","Neonatal"
2014,0.0496631691240046,"Rwanda","Under 5"
2014,0.0130508936295955,"Rwanda","Neonatal"
2014,0.00461455491937174,"Rwanda","Neonatal"
2015,0.0474631377261678,"Rwanda","Under 5"
2015,0.0127737422986425,"Rwanda","Neonatal"
2015,0.004461992931408,"Rwanda","Neonatal"
2016,0.0453603604239773,"Rwanda","Under 5"
2016,0.012480203100366,"Rwanda","Neonatal"
2016,0.00429860859091016,"Rwanda","Neonatal"
2017,0.0431436917986595,"Rwanda","Under 5"
2017,0.0120176625405501,"Rwanda","Neonatal"
2017,0.00410637300291622,"Rwanda","Neonatal"
1950,0.31430125003265,"Rwanda","Under 5"
1950,0.0537215548111656,"Rwanda","Neonatal"
1950,0.0280617711719425,"Rwanda","Neonatal"
1951,0.311557489403597,"Rwanda","Under 5"
1951,0.0532535535254975,"Rwanda","Neonatal"
1951,0.0276085129600967,"Rwanda","Neonatal"
1952,0.311317897074225,"Rwanda","Under 5"
1952,0.0534094118291325,"Rwanda","Neonatal"
1952,0.0275795991497861,"Rwanda","Neonatal"
1953,0.303259883656259,"Rwanda","Under 5"
1953,0.0521388542898872,"Rwanda","Neonatal"
1953,0.0268188119019712,"Rwanda","Neonatal"
1954,0.29681845169658,"Rwanda","Under 5"
1954,0.0511452931954066,"Rwanda","Neonatal"
1954,0.0262077551767526,"Rwanda","Neonatal"
1955,0.291497919419449,"Rwanda","Under 5"
1955,0.0503591816283887,"Rwanda","Neonatal"
1955,0.0257089809289795,"Rwanda","Neonatal"
1956,0.287946543102023,"Rwanda","Under 5"
1956,0.0498713770686575,"Rwanda","Neonatal"
1956,0.0253838165702952,"Rwanda","Neonatal"
1957,0.282019782711499,"Rwanda","Under 5"
1957,0.0490332272155204,"Rwanda","Neonatal"
1957,0.0248604928804558,"Rwanda","Neonatal"
1958,0.276839373385158,"Rwanda","Under 5"
1958,0.0483573227415535,"Rwanda","Neonatal"
1958,0.0244443188587756,"Rwanda","Neonatal"
1959,0.271110963261067,"Rwanda","Under 5"
1959,0.0476401892339975,"Rwanda","Neonatal"
1959,0.0239857452416393,"Rwanda","Neonatal"
1960,0.265261325268347,"Rwanda","Under 5"
1960,0.0467294568264563,"Rwanda","Neonatal"
1960,0.0234374163433591,"Rwanda","Neonatal"
1961,0.261962255072577,"Rwanda","Under 5"
1961,0.0461912580515491,"Rwanda","Neonatal"
1961,0.0231337997961114,"Rwanda","Neonatal"
1962,0.25880479599259,"Rwanda","Under 5"
1962,0.0456399883411589,"Rwanda","Neonatal"
1962,0.0228404292244786,"Rwanda","Neonatal"
1963,0.257205127707944,"Rwanda","Under 5"
1963,0.0453631455496186,"Rwanda","Neonatal"
1963,0.0227094963232922,"Rwanda","Neonatal"
1964,0.256808165831216,"Rwanda","Under 5"
1964,0.0453083975740432,"Rwanda","Neonatal"
1964,0.0227016671559334,"Rwanda","Neonatal"
1965,0.256565441298305,"Rwanda","Under 5"
1965,0.0453148770805498,"Rwanda","Neonatal"
1965,0.0227094413188975,"Rwanda","Neonatal"
1966,0.256318410543275,"Rwanda","Under 5"
1966,0.0453306027365508,"Rwanda","Neonatal"
1966,0.0226946301864085,"Rwanda","Neonatal"
1967,0.255548134860164,"Rwanda","Under 5"
1967,0.0452452388289806,"Rwanda","Neonatal"
1967,0.0226219468395937,"Rwanda","Neonatal"
1968,0.254634730644677,"Rwanda","Under 5"
1968,0.0451528096953493,"Rwanda","Neonatal"
1968,0.0225548221215732,"Rwanda","Neonatal"
1969,0.253738081179079,"Rwanda","Under 5"
1969,0.0451009864734967,"Rwanda","Neonatal"
1969,0.0225000333538464,"Rwanda","Neonatal"
1970,0.252077160662139,"Rwanda","Under 5"
1970,0.0449004867843958,"Rwanda","Neonatal"
1970,0.0223566486312229,"Rwanda","Neonatal"
1971,0.250645590011573,"Rwanda","Under 5"
1971,0.0446710304380247,"Rwanda","Neonatal"
1971,0.0222048016654567,"Rwanda","Neonatal"
1972,0.248852612119633,"Rwanda","Under 5"
1972,0.0443658711952746,"Rwanda","Neonatal"
1972,0.0220121833582902,"Rwanda","Neonatal"
1973,0.246357953481328,"Rwanda","Under 5"
1973,0.0439241955486697,"Rwanda","Neonatal"
1973,0.0217391992444563,"Rwanda","Neonatal"
1974,0.243794541192489,"Rwanda","Under 5"
1974,0.0435198807320134,"Rwanda","Neonatal"
1974,0.0214834255522464,"Rwanda","Neonatal"
1975,0.241208370753964,"Rwanda","Under 5"
1975,0.0431774770387933,"Rwanda","Neonatal"
1975,0.0212508132929667,"Rwanda","Neonatal"
1976,0.236580579252465,"Rwanda","Under 5"
1976,0.0424705219347759,"Rwanda","Neonatal"
1976,0.0208267732213695,"Rwanda","Neonatal"
1977,0.231066817411887,"Rwanda","Under 5"
1977,0.0416792778531053,"Rwanda","Neonatal"
1977,0.0203496004610347,"Rwanda","Neonatal"
1978,0.226050301301707,"Rwanda","Under 5"
1978,0.0409298921260256,"Rwanda","Neonatal"
1978,0.0199173067449089,"Rwanda","Neonatal"
1979,0.218744345071735,"Rwanda","Under 5"
1979,0.0399351000182342,"Rwanda","Neonatal"
1979,0.0192934475304799,"Rwanda","Neonatal"
1980,0.21026596928759,"Rwanda","Under 5"
1980,0.0388024955714714,"Rwanda","Neonatal"
1980,0.0186185707570854,"Rwanda","Neonatal"
1981,0.201318930425024,"Rwanda","Under 5"
1981,0.0374769449924155,"Rwanda","Neonatal"
1981,0.0179082058973732,"Rwanda","Neonatal"
1982,0.193380649815256,"Rwanda","Under 5"
1982,0.036257291046235,"Rwanda","Neonatal"
1982,0.0172764827766835,"Rwanda","Neonatal"
1983,0.186388567830286,"Rwanda","Under 5"
1983,0.0351306618528414,"Rwanda","Neonatal"
1983,0.0167089819781844,"Rwanda","Neonatal"
1984,0.180831425948689,"Rwanda","Under 5"
1984,0.034091352205874,"Rwanda","Neonatal"
1984,0.0162080277776347,"Rwanda","Neonatal"
1985,0.176677778785522,"Rwanda","Under 5"
1985,0.0332039279976656,"Rwanda","Neonatal"
1985,0.015761452559873,"Rwanda","Neonatal"
1986,0.173083638719768,"Rwanda","Under 5"
1986,0.0323501047963946,"Rwanda","Neonatal"
1986,0.0153375259011584,"Rwanda","Neonatal"
1987,0.170056198867348,"Rwanda","Under 5"
1987,0.0314796399281985,"Rwanda","Neonatal"
1987,0.0149332988233391,"Rwanda","Neonatal"
1988,0.168563689669324,"Rwanda","Under 5"
1988,0.0307461269373727,"Rwanda","Neonatal"
1988,0.0146076062744866,"Rwanda","Neonatal"
1989,0.169205516735812,"Rwanda","Under 5"
1989,0.030253797583341,"Rwanda","Neonatal"
1989,0.0143942073493873,"Rwanda","Neonatal"
1990,0.171354582930473,"Rwanda","Under 5"
1990,0.0300858867209105,"Rwanda","Neonatal"
1990,0.0142947451539981,"Rwanda","Neonatal"
1991,0.172840287571188,"Rwanda","Under 5"
1991,0.0299169980867248,"Rwanda","Neonatal"
1991,0.0141358898848236,"Rwanda","Neonatal"
1992,0.174472383011209,"Rwanda","Under 5"
1992,0.0297077572351696,"Rwanda","Neonatal"
1992,0.0139383716168875,"Rwanda","Neonatal"
1993,0.175686313118564,"Rwanda","Under 5"
1993,0.0296103444843199,"Rwanda","Neonatal"
1993,0.0138432775478613,"Rwanda","Neonatal"
1994,0.477107709142788,"Rwanda","Under 5"
1994,0.0364072276223534,"Rwanda","Neonatal"
1994,0.0202711787663241,"Rwanda","Neonatal"
1995,0.183370268738927,"Rwanda","Under 5"
1995,0.0300707544000467,"Rwanda","Neonatal"
1995,0.0137727702607505,"Rwanda","Neonatal"
1996,0.179267851886903,"Rwanda","Under 5"
1996,0.029571681889349,"Rwanda","Neonatal"
1996,0.0134535791912623,"Rwanda","Neonatal"
1997,0.178595543694612,"Rwanda","Under 5"
1997,0.0291639610249095,"Rwanda","Neonatal"
1997,0.0132866255565138,"Rwanda","Neonatal"
1998,0.172412826599668,"Rwanda","Under 5"
1998,0.0283337545768178,"Rwanda","Neonatal"
1998,0.012950107123013,"Rwanda","Neonatal"
1999,0.164953756771265,"Rwanda","Under 5"
1999,0.0273589337501435,"Rwanda","Neonatal"
1999,0.0124760418459014,"Rwanda","Neonatal"
2000,0.157924909345809,"Rwanda","Under 5"
2000,0.0264375022169784,"Rwanda","Neonatal"
2000,0.0119698031018841,"Rwanda","Neonatal"
2001,0.148942724499062,"Rwanda","Under 5"
2001,0.0255173750592312,"Rwanda","Neonatal"
2001,0.0113907508215909,"Rwanda","Neonatal"
2002,0.138571169520892,"Rwanda","Under 5"
2002,0.0244455155006931,"Rwanda","Neonatal"
2002,0.0107404715447726,"Rwanda","Neonatal"
2003,0.127896425762444,"Rwanda","Under 5"
2003,0.0234717615522903,"Rwanda","Neonatal"
2003,0.0100696607717698,"Rwanda","Neonatal"
2004,0.117085430976139,"Rwanda","Under 5"
2004,0.0224577597283542,"Rwanda","Neonatal"
2004,0.00939524061860515,"Rwanda","Neonatal"
2005,0.106867780018522,"Rwanda","Under 5"
2005,0.0214260724845186,"Rwanda","Neonatal"
2005,0.00872485469115668,"Rwanda","Neonatal"
2006,0.0973250003915286,"Rwanda","Under 5"
2006,0.0203970322363617,"Rwanda","Neonatal"
2006,0.00808899637590375,"Rwanda","Neonatal"
2007,0.0891745667241738,"Rwanda","Under 5"
2007,0.0195632343301961,"Rwanda","Neonatal"
2007,0.00756220920055694,"Rwanda","Neonatal"
2008,0.0817740216741539,"Rwanda","Under 5"
2008,0.0188073519724555,"Rwanda","Neonatal"
2008,0.00708104670740792,"Rwanda","Neonatal"
2009,0.0751002592470331,"Rwanda","Under 5"
2009,0.0179817580805656,"Rwanda","Neonatal"
2009,0.00663722688860841,"Rwanda","Neonatal"
2010,0.0695782954694134,"Rwanda","Under 5"
2010,0.0173190203357468,"Rwanda","Neonatal"
2010,0.00627552305477688,"Rwanda","Neonatal"
2011,0.0647722172852632,"Rwanda","Under 5"
2011,0.0166745585332024,"Rwanda","Neonatal"
2011,0.00595117065980304,"Rwanda","Neonatal"
2012,0.0609404301326114,"Rwanda","Under 5"
2012,0.0161601663836111,"Rwanda","Neonatal"
2012,0.00567382271237054,"Rwanda","Neonatal"
2013,0.0567343210404596,"Rwanda","Under 5"
2013,0.0154400875189609,"Rwanda","Neonatal"
2013,0.00533472546824372,"Rwanda","Neonatal"
2014,0.0538812670484724,"Rwanda","Under 5"
2014,0.0149885045927191,"Rwanda","Neonatal"
2014,0.00511873794316315,"Rwanda","Neonatal"
2015,0.0515546415369406,"Rwanda","Under 5"
2015,0.0146592740653622,"Rwanda","Neonatal"
2015,0.00495149878039357,"Rwanda","Neonatal"
2016,0.0493276823696642,"Rwanda","Under 5"
2016,0.014312025170403,"Rwanda","Neonatal"
2016,0.00477457138263027,"Rwanda","Neonatal"
2017,0.0469552546260654,"Rwanda","Under 5"
2017,0.0137794317382974,"Rwanda","Neonatal"
2017,0.00456306069274805,"Rwanda","Neonatal"
1950,0.0815983646021933,"Rwanda","Neonatal"
1951,0.0807136930469087,"Rwanda","Neonatal"
1952,0.0809694007813493,"Rwanda","Neonatal"
1953,0.0790989283492998,"Rwanda","Neonatal"
1954,0.0776321090835642,"Rwanda","Neonatal"
1955,0.0765399542149072,"Rwanda","Neonatal"
1956,0.0761227285249817,"Rwanda","Neonatal"
1957,0.0752028109780351,"Rwanda","Neonatal"
1958,0.0745478445140908,"Rwanda","Neonatal"
1959,0.0738175671461861,"Rwanda","Neonatal"
1960,0.0727090550148246,"Rwanda","Neonatal"
1961,0.0722714920567977,"Rwanda","Neonatal"
1962,0.0718511931363663,"Rwanda","Neonatal"
1963,0.0719025411186897,"Rwanda","Neonatal"
1964,0.0722534267078837,"Rwanda","Neonatal"
1965,0.0726222876766157,"Rwanda","Neonatal"
1966,0.0729535959450166,"Rwanda","Neonatal"
1967,0.0731001138293661,"Rwanda","Neonatal"
1968,0.0732099222770762,"Rwanda","Neonatal"
1969,0.0733466377374817,"Rwanda","Neonatal"
1970,0.0731202416527788,"Rwanda","Neonatal"
1971,0.0727136412266222,"Rwanda","Neonatal"
1972,0.0720919881989915,"Rwanda","Neonatal"
1973,0.0711552264008322,"Rwanda","Neonatal"
1974,0.0702503848589663,"Rwanda","Neonatal"
1975,0.0694591371610678,"Rwanda","Neonatal"
1976,0.0680803573178556,"Rwanda","Neonatal"
1977,0.066594572285949,"Rwanda","Neonatal"
1978,0.0652316473131741,"Rwanda","Neonatal"
1979,0.0634002553681361,"Rwanda","Neonatal"
1980,0.061390904046265,"Rwanda","Neonatal"
1981,0.0591153081455291,"Rwanda","Neonatal"
1982,0.0569773389841302,"Rwanda","Neonatal"
1983,0.0549864817682372,"Rwanda","Neonatal"
1984,0.0531752272266893,"Rwanda","Neonatal"
1985,0.0516658770590785,"Rwanda","Neonatal"
1986,0.0502398829150728,"Rwanda","Neonatal"
1987,0.0488143764889505,"Rwanda","Neonatal"
1988,0.0476102610345678,"Rwanda","Neonatal"
1989,0.0467910295857336,"Rwanda","Neonatal"
1990,0.0464893057471357,"Rwanda","Neonatal"
1991,0.0463285186182647,"Rwanda","Neonatal"
1992,0.0460626854972312,"Rwanda","Neonatal"
1993,0.0460127217820516,"Rwanda","Neonatal"
1994,0.0569945093582084,"Rwanda","Neonatal"
1995,0.0466682948606559,"Rwanda","Neonatal"
1996,0.0461256756899997,"Rwanda","Neonatal"
1997,0.0455813678176062,"Rwanda","Neonatal"
1998,0.0446286050086168,"Rwanda","Neonatal"
1999,0.0432999531565493,"Rwanda","Neonatal"
2000,0.0418691026781481,"Rwanda","Neonatal"
2001,0.0404127780856712,"Rwanda","Neonatal"
2002,0.038690547304389,"Rwanda","Neonatal"
2003,0.03695181638752,"Rwanda","Neonatal"
2004,0.0351427492950849,"Rwanda","Neonatal"
2005,0.0332992464560898,"Rwanda","Neonatal"
2006,0.031501307248947,"Rwanda","Neonatal"
2007,0.0300524863458441,"Rwanda","Neonatal"
2008,0.0287159673720392,"Rwanda","Neonatal"
2009,0.0273269504049021,"Rwanda","Neonatal"
2010,0.0262160378284904,"Rwanda","Neonatal"
2011,0.0251741246798894,"Rwanda","Neonatal"
2012,0.0243135343669345,"Rwanda","Neonatal"
2013,0.0231507665298605,"Rwanda","Neonatal"
2014,0.0224042625754615,"Rwanda","Neonatal"
2015,0.0218466937135394,"Rwanda","Neonatal"
2016,0.0212612270872162,"Rwanda","Neonatal"
2017,0.0204359335069131,"Rwanda","Neonatal"
1950,0.079000104289603,"Rwanda","Neonatal"
1951,0.0780896004346686,"Rwanda","Neonatal"
1952,0.0780791351936092,"Rwanda","Neonatal"
1953,0.0760321022909975,"Rwanda","Neonatal"
1954,0.0743990905250175,"Rwanda","Neonatal"
1955,0.0730067426749355,"Rwanda","Neonatal"
1956,0.0718466216393329,"Rwanda","Neonatal"
1957,0.0701309218761575,"Rwanda","Neonatal"
1958,0.0686760282043992,"Rwanda","Neonatal"
1959,0.067123625981532,"Rwanda","Neonatal"
1960,0.0653889714477844,"Rwanda","Neonatal"
1961,0.0641766979837314,"Rwanda","Neonatal"
1962,0.0629474261794433,"Rwanda","Neonatal"
1963,0.062091746011305,"Rwanda","Neonatal"
1964,0.0616074291010991,"Rwanda","Neonatal"
1965,0.0612513884370111,"Rwanda","Neonatal"
1966,0.0609038882992465,"Rwanda","Neonatal"
1967,0.0604335429284687,"Rwanda","Neonatal"
1968,0.0599985008277624,"Rwanda","Neonatal"
1969,0.0596477453031593,"Rwanda","Neonatal"
1970,0.0592068309782703,"Rwanda","Neonatal"
1971,0.0588722318218056,"Rwanda","Neonatal"
1972,0.0585242148369979,"Rwanda","Neonatal"
1973,0.0580696936522181,"Rwanda","Neonatal"
1974,0.0576927743987071,"Rwanda","Neonatal"
1975,0.057374576553641,"Rwanda","Neonatal"
